id,module,name,path,route,evidence_level,evidence_ref,status,notes
API-WEB-0220,admin/weixin,pages,,/api/admin/weixin/mini/pages,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0221,admin/weixin,publish,,/api/admin/weixin/mini/publish,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0222,admin/weixin,register,,/api/admin/weixin/mini/register,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0223,admin/weixin,template,,/api/admin/weixin/mini/template,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0224,admin/weixin,tester,,/api/admin/weixin/mini/tester,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0225,admin/weixin,upload,,/api/admin/weixin/mini/upload,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0226,admin/weixin,version,,/api/admin/weixin/mini/version,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0227,admin/weixin,code,,/api/admin/weixin/service/code,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0228,admin/work,statis,,/api/admin/work/statis,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0229,editor/fonts,fonts,,/api/editor/fonts,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0230,editor/fonts,list,,/api/editor/fonts/categories/list,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0231,filems/sts,sts,,/api/filems/sts,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
