id,module,name,path,route,evidence_level,evidence_ref,status,notes
MAP-0001,admin/account,API-APP-0001,app,/api/admin/account,I,reverse-evidence/api-routes.txt,/api/admin/account,normalized_key=/api/admin/account
MAP-0002,admin/account,API-APP-0002,app,/api/admin/account/recover,I,reverse-evidence/api-routes.txt,/api/admin/account/recover,normalized_key=/api/admin/account/recover
MAP-0003,admin/accounting,API-APP-0003,app,/api/admin/accounting/categories/,I,reverse-evidence/api-routes.txt,/api/admin/accounting/categories,normalized_key=/api/admin/accounting/categories
MAP-0004,admin/accounting,API-APP-0004,app,/api/admin/accounting/categoriesr,S,reverse-evidence/api-routes.txt,/api/admin/accounting/categoriesr,normalized_key=/api/admin/accounting/categoriesr
MAP-0005,admin/accounting,API-APP-0005,app,/api/admin/accounting/daily-report,S,reverse-evidence/api-routes.txt,/api/admin/accounting/daily-report,normalized_key=/api/admin/accounting/daily-report
MAP-0006,admin/accounting,API-APP-0006,app,/api/admin/accounting/goods-sales-report,S,reverse-evidence/api-routes.txt,/api/admin/accounting/goods-sales-report,normalized_key=/api/admin/accounting/goods-sales-report
MAP-0007,admin/accounting,API-APP-0007,app,/api/admin/accounting/monthly-report,S,reverse-evidence/api-routes.txt,/api/admin/accounting/monthly-report,normalized_key=/api/admin/accounting/monthly-report
MAP-0008,admin/accounting,API-APP-0008,app,/api/admin/accounting/records,S,reverse-evidence/api-routes.txt,/api/admin/accounting/records,normalized_key=/api/admin/accounting/records
MAP-0009,admin/accounting,API-APP-0009,app,/api/admin/accounting/records/,S,reverse-evidence/api-routes.txt,/api/admin/accounting/records,normalized_key=/api/admin/accounting/records
MAP-0010,admin/accounting,API-APP-0010,app,/api/admin/accounting/statisticsr,S,reverse-evidence/api-routes.txt,/api/admin/accounting/statisticsr,normalized_key=/api/admin/accounting/statisticsr
MAP-0011,admin/accounting,API-APP-0011,app,/api/admin/accounting/subcategories,S,reverse-evidence/api-routes.txt,/api/admin/accounting/subcategories,normalized_key=/api/admin/accounting/subcategories
MAP-0012,admin/ad,API-APP-0012,app,/api/admin/ad/video,S,reverse-evidence/api-routes.txt,/api/admin/ad/video,normalized_key=/api/admin/ad/video
MAP-0013,admin/ad,API-APP-0013,app,/api/admin/ad/video/set,S,reverse-evidence/api-routes.txt,/api/admin/ad/video/set,normalized_key=/api/admin/ad/video/set
MAP-0014,admin/analytics,API-APP-0014,app,/api/admin/analytics/breeding/ranking,I,reverse-evidence/api-routes.txt,/api/admin/analytics/breeding/ranking,normalized_key=/api/admin/analytics/breeding/ranking
MAP-0015,admin/analytics,API-APP-0015,app,/api/admin/analytics/cat/rankingr,S,reverse-evidence/api-routes.txt,/api/admin/analytics/cat/rankingr,normalized_key=/api/admin/analytics/cat/rankingr
MAP-0016,admin/analytics,API-APP-0016,app,/api/admin/analytics/cat/stats,S,reverse-evidence/api-routes.txt,/api/admin/analytics/cat/stats,normalized_key=/api/admin/analytics/cat/stats
MAP-0017,admin/analytics,API-APP-0017,app,/api/admin/analytics/overview,S,reverse-evidence/api-routes.txt,/api/admin/analytics/overview,normalized_key=/api/admin/analytics/overview
MAP-0018,admin/analytics,API-APP-0018,app,/api/admin/analytics/trend,S,reverse-evidence/api-routes.txt,/api/admin/analytics/trend,normalized_key=/api/admin/analytics/trend
MAP-0019,admin/analytics,API-APP-0019,app,/api/admin/analytics/visitors,S,reverse-evidence/api-routes.txt,/api/admin/analytics/visitors,normalized_key=/api/admin/analytics/visitors
MAP-0020,admin/app-tool-badges,API-APP-0020,app,/api/admin/app-tool-badges,S,reverse-evidence/api-routes.txt,/api/admin/app-tool-badges,normalized_key=/api/admin/app-tool-badges
MAP-0021,admin/app-version,API-APP-0021,app,/api/admin/app-version/check-update,S,reverse-evidence/api-routes.txt,/api/admin/app-version/check-update,normalized_key=/api/admin/app-version/check-update
MAP-0022,admin/app,API-APP-0022,app,/api/admin/app/apple,S,reverse-evidence/api-routes.txt,/api/admin/app/apple,normalized_key=/api/admin/app/apple
MAP-0023,admin/app,API-APP-0023,app,/api/admin/app/bind-phone,S,reverse-evidence/api-routes.txt,/api/admin/app/bind-phone,normalized_key=/api/admin/app/bind-phone
MAP-0024,admin/app,API-APP-0024,app,/api/admin/app/login,I,reverse-evidence/api-routes.txt,/api/admin/app/login,normalized_key=/api/admin/app/login
MAP-0025,admin/app,API-APP-0025,app,/api/admin/app/register,I,reverse-evidence/api-routes.txt,/api/admin/app/register,normalized_key=/api/admin/app/register
MAP-0026,admin/articles,API-APP-0026,app,/api/admin/articles,S,reverse-evidence/api-routes.txt,/api/admin/articles,normalized_key=/api/admin/articles
MAP-0027,admin/auto-backup,API-APP-0027,app,/api/admin/auto-backup/config,S,reverse-evidence/api-routes.txt,/api/admin/auto-backup/config,normalized_key=/api/admin/auto-backup/config
MAP-0028,admin/auto-backup,API-APP-0028,app,/api/admin/auto-backup/send-verify-code,S,reverse-evidence/api-routes.txt,/api/admin/auto-backup/send-verify-code,normalized_key=/api/admin/auto-backup/send-verify-code
MAP-0029,admin/auto-backup,API-APP-0029,app,/api/admin/auto-backup/verify-email,S,reverse-evidence/api-routes.txt,/api/admin/auto-backup/verify-email,normalized_key=/api/admin/auto-backup/verify-email
MAP-0030,admin/boarding,API-APP-0030,app,/api/admin/boarding/,S,reverse-evidence/api-routes.txt,/api/admin/boarding,normalized_key=/api/admin/boarding
MAP-0031,admin/boarding,API-APP-0031,app,/api/admin/boarding/add,I,reverse-evidence/api-routes.txt,/api/admin/boarding/add,normalized_key=/api/admin/boarding/add
MAP-0032,admin/boarding,API-APP-0032,app,/api/admin/boarding/config,S,reverse-evidence/api-routes.txt,/api/admin/boarding/config,normalized_key=/api/admin/boarding/config
MAP-0033,admin/boarding,API-APP-0033,app,/api/admin/boarding/detail/,I,reverse-evidence/api-routes.txt,/api/admin/boarding/detail,normalized_key=/api/admin/boarding/detail
MAP-0034,admin/boarding,API-APP-0034,app,/api/admin/boarding/list,I,reverse-evidence/api-routes.txt,/api/admin/boarding/list,normalized_key=/api/admin/boarding/list
MAP-0035,admin/boarding,API-APP-0035,app,/api/admin/boarding/operate,S,reverse-evidence/api-routes.txt,/api/admin/boarding/operate,normalized_key=/api/admin/boarding/operate
MAP-0036,admin/brand-tasks,API-APP-0036,app,/api/admin/brand-tasks/,S,reverse-evidence/api-routes.txt,/api/admin/brand-tasks,normalized_key=/api/admin/brand-tasks
MAP-0037,admin/brand-tasks,API-APP-0037,app,/api/admin/brand-tasks/availabler,S,reverse-evidence/api-routes.txt,/api/admin/brand-tasks/availabler,normalized_key=/api/admin/brand-tasks/availabler
MAP-0038,admin/breeding,API-APP-0038,app,/api/admin/breeding/invite/,I,reverse-evidence/api-routes.txt,/api/admin/breeding/invite,normalized_key=/api/admin/breeding/invite
MAP-0039,admin/breeding,API-APP-0039,app,/api/admin/breeding/invite/accept,S,reverse-evidence/api-routes.txt,/api/admin/breeding/invite/accept,normalized_key=/api/admin/breeding/invite/accept
MAP-0040,admin/breeding,API-APP-0040,app,/api/admin/breeding/transaction/create,S,reverse-evidence/api-routes.txt,/api/admin/breeding/transaction/create,normalized_key=/api/admin/breeding/transaction/create
MAP-0041,admin/breeding,API-APP-0041,app,/api/admin/breeding/transaction/list,S,reverse-evidence/api-routes.txt,/api/admin/breeding/transaction/list,normalized_key=/api/admin/breeding/transaction/list
MAP-0042,admin/breeding,API-APP-0042,app,/api/admin/breeding/transaction/r,I,reverse-evidence/api-routes.txt,/api/admin/breeding/transaction/r,normalized_key=/api/admin/breeding/transaction/r
MAP-0043,admin/calendar,API-APP-0043,app,/api/admin/calendar/events/,S,reverse-evidence/api-routes.txt,/api/admin/calendar/events,normalized_key=/api/admin/calendar/events
MAP-0044,admin/calendar,API-APP-0044,app,/api/admin/calendar/month-data,S,reverse-evidence/api-routes.txt,/api/admin/calendar/month-data,normalized_key=/api/admin/calendar/month-data
MAP-0045,admin/cat,API-APP-0045,app,/api/admin/cat/,S,reverse-evidence/api-routes.txt,/api/admin/cat,normalized_key=/api/admin/cat
MAP-0046,admin/cat,API-APP-0046,app,/api/admin/cat/0/breeding-check,S,reverse-evidence/api-routes.txt,/api/admin/cat/0/breeding-check,normalized_key=/api/admin/cat/0/breeding-check
MAP-0047,admin/cat,API-APP-0047,app,/api/admin/cat/bepro/planes,I,reverse-evidence/api-routes.txt,/api/admin/cat/bepro/planes,normalized_key=/api/admin/cat/bepro/planes
MAP-0048,admin/cat,API-APP-0048,app,/api/admin/cat/health,S,reverse-evidence/api-routes.txt,/api/admin/cat/health,normalized_key=/api/admin/cat/health
MAP-0049,admin/cat,API-APP-0049,app,/api/admin/cat/health/,S,reverse-evidence/api-routes.txt,/api/admin/cat/health,normalized_key=/api/admin/cat/health
MAP-0050,admin/cat,API-APP-0050,app,/api/admin/cat/levels,S,reverse-evidence/api-routes.txt,/api/admin/cat/levels,normalized_key=/api/admin/cat/levels
MAP-0051,admin/cat,API-APP-0051,app,/api/admin/cat/levels/add,S,reverse-evidence/api-routes.txt,/api/admin/cat/levels/add,normalized_key=/api/admin/cat/levels/add
MAP-0052,admin/cat,API-APP-0052,app,/api/admin/cat/levels/bind/,I,reverse-evidence/api-routes.txt,/api/admin/cat/levels/bind,normalized_key=/api/admin/cat/levels/bind
MAP-0053,admin/cat,API-APP-0053,app,/api/admin/cat/levels/delete/,S,reverse-evidence/api-routes.txt,/api/admin/cat/levels/delete,normalized_key=/api/admin/cat/levels/delete
MAP-0054,admin/cat,API-APP-0054,app,/api/admin/cat/levels/toggle-visibility/,S,reverse-evidence/api-routes.txt,/api/admin/cat/levels/toggle-visibility,normalized_key=/api/admin/cat/levels/toggle-visibility
MAP-0055,admin/cat,API-APP-0055,app,/api/admin/cat/levels/update/,S,reverse-evidence/api-routes.txt,/api/admin/cat/levels/update,normalized_key=/api/admin/cat/levels/update
MAP-0056,admin/cat,API-APP-0056,app,/api/admin/cat/levels/withcats,S,reverse-evidence/api-routes.txt,/api/admin/cat/levels/withcats,normalized_key=/api/admin/cat/levels/withcats
MAP-0057,admin/cat,API-APP-0057,app,/api/admin/cat/planes,S,reverse-evidence/api-routes.txt,/api/admin/cat/planes,normalized_key=/api/admin/cat/planes
MAP-0058,admin/cat,API-APP-0058,app,/api/admin/cat/planes/,S,reverse-evidence/api-routes.txt,/api/admin/cat/planes,normalized_key=/api/admin/cat/planes
MAP-0059,admin/cat,API-APP-0059,app,/api/admin/cat/planes/add,S,reverse-evidence/api-routes.txt,/api/admin/cat/planes/add,normalized_key=/api/admin/cat/planes/add
MAP-0060,admin/cat,API-APP-0060,app,/api/admin/cat/planes/archive/,S,reverse-evidence/api-routes.txt,/api/admin/cat/planes/archive,normalized_key=/api/admin/cat/planes/archive
MAP-0061,admin/cat,API-APP-0061,app,/api/admin/cat/planes/breeding/,S,reverse-evidence/api-routes.txt,/api/admin/cat/planes/breeding,normalized_key=/api/admin/cat/planes/breeding
MAP-0062,admin/cat,API-APP-0062,app,/api/admin/cat/planes/confirm/,S,reverse-evidence/api-routes.txt,/api/admin/cat/planes/confirm,normalized_key=/api/admin/cat/planes/confirm
MAP-0063,admin/cat,API-APP-0063,app,/api/admin/cat/planes/delete/,S,reverse-evidence/api-routes.txt,/api/admin/cat/planes/delete,normalized_key=/api/admin/cat/planes/delete
MAP-0064,admin/cat,API-APP-0064,app,/api/admin/cat/planes/detail/,S,reverse-evidence/api-routes.txt,/api/admin/cat/planes/detail,normalized_key=/api/admin/cat/planes/detail
MAP-0065,admin/cat,API-APP-0065,app,/api/admin/cat/planes/remind/,S,reverse-evidence/api-routes.txt,/api/admin/cat/planes/remind,normalized_key=/api/admin/cat/planes/remind
MAP-0066,admin/cat,API-APP-0066,app,/api/admin/cat/planes/update/,I,reverse-evidence/api-routes.txt,/api/admin/cat/planes/update,normalized_key=/api/admin/cat/planes/update
MAP-0067,admin/cat,API-APP-0067,app,/api/admin/cat/planes/update/cats/,S,reverse-evidence/api-routes.txt,/api/admin/cat/planes/update/cats,normalized_key=/api/admin/cat/planes/update/cats
MAP-0068,admin/cat,API-APP-0068,app,/api/admin/cat/planes/weights/,S,reverse-evidence/api-routes.txt,/api/admin/cat/planes/weights,normalized_key=/api/admin/cat/planes/weights
MAP-0069,admin/cat,API-APP-0069,app,/api/admin/cat/planes/weights/cat,S,reverse-evidence/api-routes.txt,/api/admin/cat/planes/weights/cat,normalized_key=/api/admin/cat/planes/weights/cat
MAP-0070,admin/cat,API-APP-0070,app,/api/admin/cat/planes/weights/cat/,S,reverse-evidence/api-routes.txt,/api/admin/cat/planes/weights/cat,normalized_key=/api/admin/cat/planes/weights/cat
MAP-0071,admin/cat,API-APP-0071,app,/api/admin/cat/record/,S,reverse-evidence/api-routes.txt,/api/admin/cat/record,normalized_key=/api/admin/cat/record
MAP-0072,admin/cat,API-APP-0072,app,/api/admin/cat/record/public/,S,reverse-evidence/api-routes.txt,/api/admin/cat/record/public,normalized_key=/api/admin/cat/record/public
MAP-0073,admin/cat,API-APP-0073,app,/api/admin/cat/record/v2,S,reverse-evidence/api-routes.txt,/api/admin/cat/record/v2,normalized_key=/api/admin/cat/record/v2
MAP-0074,admin/cat,API-APP-0074,app,/api/admin/cat/record/v2/,S,reverse-evidence/api-routes.txt,/api/admin/cat/record/v2,normalized_key=/api/admin/cat/record/v2
MAP-0075,admin/cat,API-APP-0075,app,/api/admin/cat/tags,S,reverse-evidence/api-routes.txt,/api/admin/cat/tags,normalized_key=/api/admin/cat/tags
MAP-0076,admin/cat,API-APP-0076,app,/api/admin/cat/tags/add,S,reverse-evidence/api-routes.txt,/api/admin/cat/tags/add,normalized_key=/api/admin/cat/tags/add
MAP-0077,admin/cat,API-APP-0077,app,/api/admin/cat/tags/bind/,S,reverse-evidence/api-routes.txt,/api/admin/cat/tags/bind,normalized_key=/api/admin/cat/tags/bind
MAP-0078,admin/cat,API-APP-0078,app,/api/admin/cat/tags/count,S,reverse-evidence/api-routes.txt,/api/admin/cat/tags/count,normalized_key=/api/admin/cat/tags/count
MAP-0079,admin/cat,API-APP-0079,app,/api/admin/cat/tags/delete/,S,reverse-evidence/api-routes.txt,/api/admin/cat/tags/delete,normalized_key=/api/admin/cat/tags/delete
MAP-0080,admin/cat,API-APP-0080,app,/api/admin/cat/tags/update/,S,reverse-evidence/api-routes.txt,/api/admin/cat/tags/update,normalized_key=/api/admin/cat/tags/update
MAP-0081,admin/cat,API-APP-0081,app,/api/admin/cat/varieties,S,reverse-evidence/api-routes.txt,/api/admin/cat/varieties,normalized_key=/api/admin/cat/varieties
MAP-0082,admin/cat,API-APP-0082,app,/api/admin/cat/varieties/add,S,reverse-evidence/api-routes.txt,/api/admin/cat/varieties/add,normalized_key=/api/admin/cat/varieties/add
MAP-0083,admin/cat,API-APP-0083,app,/api/admin/cat/varieties/delete/r,I,reverse-evidence/api-routes.txt,/api/admin/cat/varieties/delete/r,normalized_key=/api/admin/cat/varieties/delete/r
MAP-0084,admin/cat,API-APP-0084,app,/api/admin/cat/varieties/update/r,I,reverse-evidence/api-routes.txt,/api/admin/cat/varieties/update/r,normalized_key=/api/admin/cat/varieties/update/r
MAP-0085,admin/cat,API-APP-0085,app,/api/admin/cat/weights/,S,reverse-evidence/api-routes.txt,/api/admin/cat/weights,normalized_key=/api/admin/cat/weights
MAP-0086,admin/cats,API-APP-0086,app,/api/admin/cats,S,reverse-evidence/api-routes.txt,/api/admin/cats,normalized_key=/api/admin/cats
MAP-0087,admin/cats,API-APP-0087,app,/api/admin/cats/add,S,reverse-evidence/api-routes.txt,/api/admin/cats/add,normalized_key=/api/admin/cats/add
MAP-0088,admin/cats,API-APP-0088,app,/api/admin/cats/batch,S,reverse-evidence/api-routes.txt,/api/admin/cats/batch,normalized_key=/api/admin/cats/batch
MAP-0089,admin/cats,API-APP-0089,app,/api/admin/cats/batch/config,S,reverse-evidence/api-routes.txt,/api/admin/cats/batch/config,normalized_key=/api/admin/cats/batch/config
MAP-0090,admin/cats,API-APP-0090,app,/api/admin/cats/delete/,S,reverse-evidence/api-routes.txt,/api/admin/cats/delete,normalized_key=/api/admin/cats/delete
MAP-0091,admin/cats,API-APP-0091,app,/api/admin/cats/detail/,S,reverse-evidence/api-routes.txt,/api/admin/cats/detail,normalized_key=/api/admin/cats/detail
MAP-0092,admin/cats,API-APP-0092,app,/api/admin/cats/r,S,reverse-evidence/api-routes.txt,/api/admin/cats/r,normalized_key=/api/admin/cats/r
MAP-0093,admin/cats,API-APP-0093,app,/api/admin/cats/update/,S,reverse-evidence/api-routes.txt,/api/admin/cats/update,normalized_key=/api/admin/cats/update
MAP-0094,admin/cats,API-APP-0094,app,/api/admin/cats/update/cat/sort,I,reverse-evidence/api-routes.txt,/api/admin/cats/update/cat/sort,normalized_key=/api/admin/cats/update/cat/sort
MAP-0095,admin/cdn,API-APP-0095,app,/api/admin/cdn/settings/hd-videor,S,reverse-evidence/api-routes.txt,/api/admin/cdn/settings/hd-videor,normalized_key=/api/admin/cdn/settings/hd-videor
MAP-0096,admin/cdn,API-APP-0096,app,/api/admin/cdn/traffic/overview,S,reverse-evidence/api-routes.txt,/api/admin/cdn/traffic/overview,normalized_key=/api/admin/cdn/traffic/overview
MAP-0097,admin/common,API-APP-0097,app,/api/admin/common/event/add,I,reverse-evidence/api-routes.txt,/api/admin/common/event/add,normalized_key=/api/admin/common/event/add
MAP-0098,admin/common,API-APP-0098,app,/api/admin/common/event/confirm/r,I,reverse-evidence/api-routes.txt,/api/admin/common/event/confirm/r,normalized_key=/api/admin/common/event/confirm/r
MAP-0099,admin/common,API-APP-0099,app,/api/admin/common/event/reminds,S,reverse-evidence/api-routes.txt,/api/admin/common/event/reminds,normalized_key=/api/admin/common/event/reminds
MAP-0100,admin/common,API-APP-0100,app,/api/admin/common/event/reminds/detail/,I,reverse-evidence/api-routes.txt,/api/admin/common/event/reminds/detail,normalized_key=/api/admin/common/event/reminds/detail
MAP-0101,admin/common,API-APP-0101,app,/api/admin/common/event/reminds/my-tasks,S,reverse-evidence/api-routes.txt,/api/admin/common/event/reminds/my-tasks,normalized_key=/api/admin/common/event/reminds/my-tasks
MAP-0102,admin/common,API-APP-0102,app,/api/admin/common/event/reminds/r,S,reverse-evidence/api-routes.txt,/api/admin/common/event/reminds/r,normalized_key=/api/admin/common/event/reminds/r
MAP-0103,admin/common,API-APP-0103,app,/api/admin/common/events,S,reverse-evidence/api-routes.txt,/api/admin/common/events,normalized_key=/api/admin/common/events
MAP-0104,admin/contracts,API-APP-0104,app,/api/admin/contracts/document-imports,S,reverse-evidence/api-routes.txt,/api/admin/contracts/document-imports,normalized_key=/api/admin/contracts/document-imports
MAP-0105,admin/contracts,API-APP-0105,app,/api/admin/contracts/document-imports/,S,reverse-evidence/api-routes.txt,/api/admin/contracts/document-imports,normalized_key=/api/admin/contracts/document-imports
MAP-0106,admin/contracts,API-APP-0106,app,/api/admin/contracts/documents,S,reverse-evidence/api-routes.txt,/api/admin/contracts/documents,normalized_key=/api/admin/contracts/documents
MAP-0107,admin/contracts,API-APP-0107,app,/api/admin/contracts/documents/,S,reverse-evidence/api-routes.txt,/api/admin/contracts/documents,normalized_key=/api/admin/contracts/documents
MAP-0108,admin/contracts,API-APP-0108,app,/api/admin/contracts/templates,S,reverse-evidence/api-routes.txt,/api/admin/contracts/templates,normalized_key=/api/admin/contracts/templates
MAP-0109,admin/contracts,API-APP-0109,app,/api/admin/contracts/templates/,S,reverse-evidence/api-routes.txt,/api/admin/contracts/templates,normalized_key=/api/admin/contracts/templates
MAP-0110,admin/dam,API-APP-0110,app,/api/admin/dam/files,S,reverse-evidence/api-routes.txt,/api/admin/dam/files,normalized_key=/api/admin/dam/files
MAP-0111,admin/dam,API-APP-0111,app,/api/admin/dam/files/,S,reverse-evidence/api-routes.txt,/api/admin/dam/files,normalized_key=/api/admin/dam/files
MAP-0112,admin/dam,API-APP-0112,app,/api/admin/dam/files/v2,S,reverse-evidence/api-routes.txt,/api/admin/dam/files/v2,normalized_key=/api/admin/dam/files/v2
MAP-0113,admin/dam,API-APP-0113,app,/api/admin/dam/folders,S,reverse-evidence/api-routes.txt,/api/admin/dam/folders,normalized_key=/api/admin/dam/folders
MAP-0114,admin/dam,API-APP-0114,app,/api/admin/dam/folders/,S,reverse-evidence/api-routes.txt,/api/admin/dam/folders,normalized_key=/api/admin/dam/folders
MAP-0115,admin/decoration-packages,API-APP-0115,app,/api/admin/decoration-packages/save,S,reverse-evidence/api-routes.txt,/api/admin/decoration-packages/save,normalized_key=/api/admin/decoration-packages/save
MAP-0116,admin/doors,API-APP-0116,app,/api/admin/doors/add,S,reverse-evidence/api-routes.txt,/api/admin/doors/add,normalized_key=/api/admin/doors/add
MAP-0117,admin/doors,API-APP-0117,app,/api/admin/doors/delete/,S,reverse-evidence/api-routes.txt,/api/admin/doors/delete,normalized_key=/api/admin/doors/delete
MAP-0118,admin/doors,API-APP-0118,app,/api/admin/doors/rule,S,reverse-evidence/api-routes.txt,/api/admin/doors/rule,normalized_key=/api/admin/doors/rule
MAP-0119,admin/doors,API-APP-0119,app,/api/admin/doors/rule/set,S,reverse-evidence/api-routes.txt,/api/admin/doors/rule/set,normalized_key=/api/admin/doors/rule/set
MAP-0120,admin/doors,API-APP-0120,app,/api/admin/doors/update/,S,reverse-evidence/api-routes.txt,/api/admin/doors/update,normalized_key=/api/admin/doors/update
MAP-0121,admin/doorsr,API-APP-0121,app,/api/admin/doorsr,S,reverse-evidence/api-routes.txt,/api/admin/doorsr,normalized_key=/api/admin/doorsr
MAP-0122,admin/entitlements,API-APP-0122,app,/api/admin/entitlements,I,reverse-evidence/api-routes.txt,/api/admin/entitlements,normalized_key=/api/admin/entitlements
MAP-0123,admin/enums,API-APP-0123,app,/api/admin/enums/merchant-types,S,reverse-evidence/api-routes.txt,/api/admin/enums/merchant-types,normalized_key=/api/admin/enums/merchant-types
MAP-0124,admin/estrus,API-APP-0124,app,/api/admin/estrus/cycles,S,reverse-evidence/api-routes.txt,/api/admin/estrus/cycles,normalized_key=/api/admin/estrus/cycles
MAP-0125,admin/estrus,API-APP-0125,app,/api/admin/estrus/cycles/,S,reverse-evidence/api-routes.txt,/api/admin/estrus/cycles,normalized_key=/api/admin/estrus/cycles
MAP-0126,admin/estrus,API-APP-0126,app,/api/admin/estrus/mothers/,S,reverse-evidence/api-routes.txt,/api/admin/estrus/mothers,normalized_key=/api/admin/estrus/mothers
MAP-0127,admin/export,API-APP-0127,app,/api/admin/export/create,I,reverse-evidence/api-routes.txt,/api/admin/export/create,normalized_key=/api/admin/export/create
MAP-0128,admin/export,API-APP-0128,app,/api/admin/export/tasks,S,reverse-evidence/api-routes.txt,/api/admin/export/tasks,normalized_key=/api/admin/export/tasks
MAP-0129,admin/feature-event,API-APP-0129,app,/api/admin/feature-event,S,reverse-evidence/api-routes.txt,/api/admin/feature-event,normalized_key=/api/admin/feature-event
MAP-0130,admin/feature-usage-self,API-APP-0130,app,/api/admin/feature-usage-self,S,reverse-evidence/api-routes.txt,/api/admin/feature-usage-self,normalized_key=/api/admin/feature-usage-self
MAP-0131,admin/feedback,API-APP-0131,app,/api/admin/feedback,S,reverse-evidence/api-routes.txt,/api/admin/feedback,normalized_key=/api/admin/feedback
MAP-0132,admin/forward,API-APP-0132,app,/api/admin/forward,S,reverse-evidence/api-routes.txt,/api/admin/forward,normalized_key=/api/admin/forward
MAP-0133,admin/forward,API-APP-0133,app,/api/admin/forward/set,S,reverse-evidence/api-routes.txt,/api/admin/forward/set,normalized_key=/api/admin/forward/set
MAP-0134,admin/genetic,API-APP-0134,app,/api/admin/genetic/breed-standards,S,reverse-evidence/api-routes.txt,/api/admin/genetic/breed-standards,normalized_key=/api/admin/genetic/breed-standards
MAP-0135,admin/genetic,API-APP-0135,app,/api/admin/genetic/breeding/simulate,I,reverse-evidence/api-routes.txt,/api/admin/genetic/breeding/simulate,normalized_key=/api/admin/genetic/breeding/simulate
MAP-0136,admin/genetic,API-APP-0136,app,/api/admin/genetic/markers,S,reverse-evidence/api-routes.txt,/api/admin/genetic/markers,normalized_key=/api/admin/genetic/markers
MAP-0137,admin/genetic,API-APP-0137,app,/api/admin/genetic/profile,S,reverse-evidence/api-routes.txt,/api/admin/genetic/profile,normalized_key=/api/admin/genetic/profile
MAP-0138,admin/genetic,API-APP-0138,app,/api/admin/genetic/profile/,S,reverse-evidence/api-routes.txt,/api/admin/genetic/profile,normalized_key=/api/admin/genetic/profile
MAP-0139,admin/genetic,API-APP-0139,app,/api/admin/genetic/rules,S,reverse-evidence/api-routes.txt,/api/admin/genetic/rules,normalized_key=/api/admin/genetic/rules
MAP-0140,admin/goods,API-APP-0140,app,/api/admin/goods/,S,reverse-evidence/api-routes.txt,/api/admin/goods,normalized_key=/api/admin/goods
MAP-0141,admin/goodsr,API-APP-0141,app,/api/admin/goodsr,S,reverse-evidence/api-routes.txt,/api/admin/goodsr,normalized_key=/api/admin/goodsr
MAP-0142,admin/grooming,API-APP-0142,app,/api/admin/grooming/add,I,reverse-evidence/api-routes.txt,/api/admin/grooming/add,normalized_key=/api/admin/grooming/add
MAP-0143,admin/grooming,API-APP-0143,app,/api/admin/grooming/config,S,reverse-evidence/api-routes.txt,/api/admin/grooming/config,normalized_key=/api/admin/grooming/config
MAP-0144,admin/grooming,API-APP-0144,app,/api/admin/grooming/detail/,I,reverse-evidence/api-routes.txt,/api/admin/grooming/detail,normalized_key=/api/admin/grooming/detail
MAP-0145,admin/grooming,API-APP-0145,app,/api/admin/grooming/list,I,reverse-evidence/api-routes.txt,/api/admin/grooming/list,normalized_key=/api/admin/grooming/list
MAP-0146,admin/grooming,API-APP-0146,app,/api/admin/grooming/operate,S,reverse-evidence/api-routes.txt,/api/admin/grooming/operate,normalized_key=/api/admin/grooming/operate
MAP-0147,admin/marketing,API-APP-0147,app,/api/admin/marketing/campaign/,S,reverse-evidence/api-routes.txt,/api/admin/marketing/campaign,normalized_key=/api/admin/marketing/campaign
