id,module,name,path,route,evidence_level,evidence_ref,status,notes
API-N-0205,admin/loans,web-admin-named-request,web-only,/api/admin/loans/cat/update/:id,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0091; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0206,admin/loans,web-admin-named-request,web-only,/api/admin/loans/delete/:id,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0092; method=delete; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0207,admin/loans,web-admin-named-request,web-only,/api/admin/loans/detail/:id,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0093; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0208,admin/loans,web-admin-named-request,web-only,/api/admin/loans/rule,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0094; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0209,admin/loans,web-admin-named-request,web-only,/api/admin/loans/rule/set,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0095; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0210,admin/loans,web-admin-named-request,web-only,/api/admin/loans/update/:id,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0096; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0211,admin/loans,web-admin-named-request,web-only,/api/admin/loans/update/:id/user,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0097; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=user,user_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0212,admin/login,web-admin-named-request,web-only,/api/admin/login,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0098; method=post; method_source=web-admin-named-request; auth=likely-public-or-pre-session; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0213,admin/marketing,web-admin-named-request,web-only,/api/admin/marketing/breeding/info,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0099; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=audit_info,breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,breeding_transaction,cdn_traffic_info,door_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0214,admin/marketing,web-admin-named-request,web-only,/api/admin/marketing/breeding/king/profile,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0100; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,breeding_transaction,paginated_breeding_plan_response; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0215,admin/marketing,web-admin-named-request,web-only,/api/admin/marketing/breeding/leaderboard,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0101; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,breeding_transaction,paginated_breeding_plan_response; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0216,admin/marketing,web-admin-named-request,web-only,/api/admin/marketing/breeding/public/info,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0102; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=audit_info,breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,breeding_transaction,cdn_traffic_info,door_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0217,admin/marketing,web-admin-named-request,web-only,/api/admin/marketing/breeding/public/leaderboard,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0103; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,breeding_transaction,paginated_breeding_plan_response; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0218,admin/marketing,web-admin-named-request,web-only,/api/admin/marketing/breeding/share,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0104; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,breeding_transaction,paginated_breeding_plan_response; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0219,admin/marketing,web-admin-named-request,web-only,/api/admin/marketing/breeding/start,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0105; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,breeding_transaction,paginated_breeding_plan_response; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0220,admin/marketing,web-admin-named-request,web-only,/api/admin/marketing/breeding/submit,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0106; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,breeding_transaction,paginated_breeding_plan_response; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0221,admin/marketing,app-only,app-only,/api/admin/marketing/campaign/,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0147; method=∅; method_source=∅; auth=bearer-or-token-header; entities=campaign,campaign_material; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0222,admin/marketing,path-heuristic-medium,app-only,/api/admin/marketing/campaign/create,I,merged app+web baselines,normalized|app-only|P2|method=inferred,"sources=app-only; evidence_combo=S+I; raw_ids=API-APP-0148; method=post; method_source=path-heuristic-medium; auth=bearer-or-token-header; entities=campaign,campaign_material; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0223,admin/marketing,app-only,app-only,/api/admin/marketing/campaigns,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0149,API-APP-0150; method=∅; method_source=∅; auth=bearer-or-token-header; entities=campaign; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0224,admin/membership,web-admin-named-request,app-only,/api/admin/membership/,S,merged app+web baselines,normalized|app-only|P0|method=web,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0151; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=membership,membership_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0225,admin/membership,web-admin-named-request,web-only,/api/admin/membership/:user_id,W,merged app+web baselines,normalized|web-only|P0|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0107; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=membership,membership_info,user,user_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0226,admin/membership,web-admin-named-request,web-only,/api/admin/membership/:user_id/level,W,merged app+web baselines,normalized|web-only|P0|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0108; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=member_level,membership,membership_info,user,user_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0227,admin/membership,web-admin-named-request,shared,/api/admin/membership/levels | /api/admin/membership/levels/,S,merged app+web baselines,normalized|shared|P0|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0152,API-APP-0153,API-WEB-0109; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=membership,membership_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0228,admin/membership,web-admin-named-request,web-only,/api/admin/membership/levels/:id,W,merged app+web baselines,normalized|web-only|P0|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0110; method=delete; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=membership,membership_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0229,admin/membership,web-admin-named-request,web-only,/api/admin/membership/stats,W,merged app+web baselines,normalized|web-only|P0|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0111; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=membership,membership_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0230,admin/merchant,web-admin-named-request,shared,/api/admin/merchant,S,merged app+web baselines,normalized|shared|P0|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0154,API-WEB-0112; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=merchant_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0231,admin/merchant,web-admin-named-request,shared,/api/admin/merchant/create,S,merged app+web baselines,normalized|shared|P0|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0155,API-WEB-0113; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=merchant_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0232,admin/merchant,path-heuristic-medium,app-only,/api/admin/merchant/set-type,I,merged app+web baselines,normalized|app-only|P0|method=inferred,"sources=app-only; evidence_combo=S+I; raw_ids=API-APP-0156; method=put; method_source=path-heuristic-medium; auth=bearer-or-token-header; entities=link_type,merchant_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0233,admin/merchant,app-only,app-only,/api/admin/merchant/theme,S,merged app+web baselines,normalized|app-only|P0|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0157; method=∅; method_source=∅; auth=bearer-or-token-header; entities=merchant_info,theme_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0234,admin/merchant,app-only,app-only,/api/admin/merchant/theme/home,S,merged app+web baselines,normalized|app-only|P0|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0158; method=∅; method_source=∅; auth=bearer-or-token-header; entities=merchant_info,theme_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0235,admin/merchant,app-only,app-only,/api/admin/merchant/theme/intro-splash,S,merged app+web baselines,normalized|app-only|P0|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0159; method=∅; method_source=∅; auth=bearer-or-token-header; entities=intro_splash_config,merchant_info,theme_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0236,admin/merchant,web-admin-named-request,shared,/api/admin/merchant/update,S,merged app+web baselines,normalized|shared|P0|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0160,API-WEB-0114; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=merchant_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0237,admin/operation,app-only,app-only,/api/admin/operation/banners,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0161; method=∅; method_source=∅; auth=bearer-or-token-header; entities=banner; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0238,admin/orders,web-admin-named-request,web-only,/api/admin/orders,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0115; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0239,admin/orders,web-admin-named-request,web-only,/api/admin/orders/:id,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0116; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0240,admin/orders,web-admin-named-request,web-only,/api/admin/orders/:id/pay-balance,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0117; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0241,admin/orders,web-admin-named-request,web-only,/api/admin/orders/:id/qrcode,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0118; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0242,admin/orders,web-admin-named-request,web-only,/api/admin/orders/:id/status,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0119; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=daily_health_status; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0243,admin/orders,web-admin-named-request,web-only,/api/admin/orders/manual,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0120; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0244,admin/pet-bean,web-admin-named-request,web-only,/api/admin/pet-bean/consume,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0121; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0245,admin/pet-bean,web-admin-named-request,web-only,/api/admin/pet-bean/grant,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0122; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0246,admin/pet-bean,web-admin-named-request,web-only,/api/admin/pet-bean/logs,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0123; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0247,admin/pet-bean,web-admin-named-request,web-only,/api/admin/pet-bean/order/:order_id/status,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0124; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=daily_health_status; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0248,admin/pet-bean,web-admin-named-request,web-only,/api/admin/pet-bean/order/create,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0125; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0249,admin/pet-bean,web-admin-named-request,web-only,/api/admin/pet-bean/packages,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0126; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0250,admin/pet-bean,web-admin-named-request,web-only,/api/admin/pet-bean/verify-iap,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0127; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0251,admin/pet-bean,web-admin-named-request,web-only,/api/admin/pet-bean/wallet,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0128; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0252,admin/pet,app-only,app-only,/api/admin/pet/transfer/,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0162; method=∅; method_source=∅; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0253,admin/pet,web-admin-named-request,web-only,/api/admin/pet/transfer/:code/accept,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0129; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0254,admin/pet,web-admin-named-request,web-only,/api/admin/pet/transfer/:code/cancel,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0130; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0255,admin/pet,web-admin-named-request,shared,/api/admin/pet/transfer/create,S,merged app+web baselines,normalized|shared|P2|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0163,API-WEB-0131; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0256,admin/pet,web-admin-named-request,shared,/api/admin/pet/transfer/list,S,merged app+web baselines,normalized|shared|P2|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0164,API-WEB-0132; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0257,admin/pet,app-only,app-only,/api/admin/pet/transfer/receivedr,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0165; method=∅; method_source=∅; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0258,admin/point,web-admin-named-request,web-only,/api/admin/point/activities,W,merged app+web baselines,normalized|web-only|P1|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0133; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0259,admin/point,web-admin-named-request,web-only,/api/admin/point/activities/:id,W,merged app+web baselines,normalized|web-only|P1|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0134; method=delete; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0260,admin/point,web-admin-named-request,shared,/api/admin/point/adjust,S,merged app+web baselines,normalized|shared|P1|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0166,API-WEB-0135; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0261,admin/point,web-admin-named-request,shared,/api/admin/point/logs,S,merged app+web baselines,normalized|shared|P1|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0167,API-WEB-0136; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0262,admin/point,web-admin-named-request,web-only,/api/admin/point/products,W,merged app+web baselines,normalized|web-only|P1|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0137; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0263,admin/point,web-admin-named-request,web-only,/api/admin/point/products/:id,W,merged app+web baselines,normalized|web-only|P1|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0138; method=delete; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0264,admin/point,web-admin-named-request,web-only,/api/admin/point/rules,W,merged app+web baselines,normalized|web-only|P1|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0139; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0265,admin/point,web-admin-named-request,web-only,/api/admin/point/rules/:id,W,merged app+web baselines,normalized|web-only|P1|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0140; method=delete; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0266,admin/point,web-admin-named-request,web-only,/api/admin/point/settings,W,merged app+web baselines,normalized|web-only|P1|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0141; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0267,admin/point,web-admin-named-request,web-only,/api/admin/point/sign-config,W,merged app+web baselines,normalized|web-only|P1|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0142; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=auto_backup_config,batch_config_response,intro_splash_config; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0268,admin/point,web-admin-named-request,web-only,/api/admin/point/stats,W,merged app+web baselines,normalized|web-only|P1|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0143; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0269,admin/product,web-admin-named-request,shared,/api/admin/product,S,merged app+web baselines,normalized|shared|P1|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0168,API-WEB-0144; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=confirm_production_request,product_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0270,admin/public,app-only,app-only,/api/admin/public/growth/event,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0169; method=∅; method_source=∅; auth=bearer-or-token-header; entities=event_record,event_reminder; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0271,admin/public,app-only,app-only,/api/admin/public/pet/transfer/,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0170; method=∅; method_source=∅; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
